Identifier;Portfolio;AssetClass;Country;AssetID;Nominal;TVPercent;TV;MacaulayDuration;Duration;SpreadDuration;DollarRateConvexity1pc;RateDelta1bp;SpreadDelta1bp;EquityDelta;FXDelta;InflationDelta1bp;Counterparty;ISIN;Market;Variable;Type;Unit;T0;Day 1;shock_std;Comment;Effect;Method
FR0129012003;300636;Bond;France;NEUCP FAUREC 210125 220425 ESTRON 0.55;10000000.0;0.3686027166036401;10060481.034863004;0.0040765207642434;0.0039596675323806;0.0593593646953776;-2.7827518067624624;-3.983616011387831;-60.638515826571535;0.0;0.0;0.0;;FR0129012003;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;140;0.014;Spread vs. swap rate;-8489.392215720014;SpreadDelta1bp × shock_bps
FR0129012383;300636;Bond;France;NEUCP BFCM 220125 220126 ESTRON 0.32;25000000.0;0.9212543770538876;25144313.297618385;0.0337940731416516;0.0330390991472081;0.806569150103349;-1519.0810831455792;-83.07454600284774;-2045.9893286007289;0.0;0.0;0.0;;FR0129012383;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-2076.8636500711937;RateDelta1bp × shock_bps
FR0129012383;300636;Bond;France;NEUCP BFCM 220125 220126 ESTRON 0.32;25000000.0;0.9212543770538876;25144313.297618385;0.0337940731416516;0.0330390991472081;0.806569150103349;-1519.0810831455792;-83.07454600284774;-2045.9893286007289;0.0;0.0;0.0;;FR0129012383;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-81839.57314402916;SpreadDelta1bp × shock_bps
FR0129014009;300636;Bond;France;NEUCP FAUREC 270125 280425 ESTRON 0.57;5000000.0;0.1842035683847125;5027571.482282966;0.0042297675921078;0.0041077286726678;0.0755337027873496;-2.4009239041333785;-2.0651899531661115;-38.56767164491044;0.0;0.0;0.0;;FR0129014009;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-51.62974882915279;RateDelta1bp × shock_bps
FR0129014009;300636;Bond;France;NEUCP FAUREC 270125 280425 ESTRON 0.57;5000000.0;0.1842035683847125;5027571.482282966;0.0042297675921078;0.0041077286726678;0.0755337027873496;-2.4009239041333785;-2.0651899531661115;-38.56767164491044;0.0;0.0;0.0;;FR0129014009;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;140;0.014;Spread vs. swap rate;-5399.474030287462;SpreadDelta1bp × shock_bps
FR0129025716;300636;Bond;Brazil;NEUCP LOUDRE 20250304 20250604 2.695;5000000.0;0.1823439667685317;4976816.330599955;0.1805555557401094;0.175967342701267;0.1759673427012671;100.76073864160264;-88.62823602438276;-88.62823602438276;0.0;0.0;0.0;;FR0129025716;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-2215.7059006095687;RateDelta1bp × shock_bps
FR0129025716;300636;Bond;Brazil;NEUCP LOUDRE 20250304 20250604 2.695;5000000.0;0.1823439667685317;4976816.330599955;0.1805555557401094;0.175967342701267;0.1759673427012671;100.76073864160264;-88.62823602438276;-88.62823602438276;0.0;0.0;0.0;;FR0129025716;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-3101.9882608533967;SpreadDelta1bp × shock_bps
FR0129025955;300636;Bond;Italy;NEUCP UFG 20250310 20250410 2.6;20000000.0;0.7322591209682471;19985959.590819124;0.0277777778005662;0.027084313650225;0.027084313650225;54.24534155418454;-54.75605367347706;-54.75605367347706;0.0;0.0;0.0;;FR0129025955;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-1368.9013418369266;RateDelta1bp × shock_bps
FR0129025955;300636;Bond;Italy;NEUCP UFG 20250310 20250410 2.6;20000000.0;0.7322591209682471;19985959.590819124;0.0277777778005662;0.027084313650225;0.027084313650225;54.24534155418454;-54.75605367347706;-54.75605367347706;0.0;0.0;0.0;;FR0129025955;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-1916.461878571697;SpreadDelta1bp × shock_bps
FR0129052819;300636;Bond;France;NEUCP VCTFP 20250206 20250506 2.965;9000000.0;0.3288496770271657;8975478.991409998;0.1000000000910737;0.0973086064694636;0.0973086064694636;93.4873578550782;-88.52527224404382;-88.52527224404382;0.0;0.0;0.0;;FR0129052819;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-2213.1318061010957;RateDelta1bp × shock_bps
FR0129052819;300636;Bond;France;NEUCP VCTFP 20250206 20250506 2.965;9000000.0;0.3288496770271657;8975478.991409998;0.1000000000910737;0.0973086064694636;0.0973086064694636;93.4873578550782;-88.52527224404382;-88.52527224404382;0.0;0.0;0.0;;FR0129052819;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-3098.3845285415337;SpreadDelta1bp × shock_bps
FR0129053213;300636;Bond;France;NEUCP BONGRA 20250206 20250506 2.75;30000000.0;1.0963711462812673;29923873.665299986;0.100000000092244;0.0974912364872175;0.0974912364872175;312.8539094454468;-295.13957587693136;-295.13957587693136;0.0;0.0;0.0;;FR0129053213;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-7378.489396923284;RateDelta1bp × shock_bps
FR0129053213;300636;Bond;France;NEUCP BONGRA 20250206 20250506 2.75;30000000.0;1.0963711462812673;29923873.665299986;0.100000000092244;0.0974912364872175;0.0974912364872175;312.8539094454468;-295.13957587693136;-295.13957587693136;0.0;0.0;0.0;;FR0129053213;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-10329.885155692598;SpreadDelta1bp × shock_bps
FR0129053411;300636;Bond;Brazil;NEUCP LOUDRE 20250207 20250507 2.89;20000000.0;0.7308408546508687;19947250.051399983;0.1027777778723415;0.1001704387238003;0.1001704387238003;214.75881073483703;-202.205000521041;-202.205000521041;0.0;0.0;0.0;;FR0129053411;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-5055.125013026025;RateDelta1bp × shock_bps
FR0129053411;300636;Bond;Brazil;NEUCP LOUDRE 20250207 20250507 2.89;20000000.0;0.7308408546508687;19947250.051399983;0.1027777778723415;0.1001704387238003;0.1001704387238003;214.75881073483703;-202.205000521041;-202.205000521041;0.0;0.0;0.0;;FR0129053411;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-7077.175018236435;SpreadDelta1bp × shock_bps
FR0129054377;300636;Bond;France;NEUCP ILIAD 120225 120525;5000000.0;0.1825891972717071;4983509.5445;0.1166666667753949;0.1134094582907051;0.1134094582907051;61.34944219304538;-57.34449338876713;-57.34449338876713;0.0;0.0;0.0;;FR0129054377;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-1433.612334719178;RateDelta1bp × shock_bps
FR0129054377;300636;Bond;France;NEUCP ILIAD 120225 120525;5000000.0;0.1825891972717071;4983509.5445;0.1166666667753949;0.1134094582907051;0.1134094582907051;61.34944219304538;-57.34449338876713;-57.34449338876713;0.0;0.0;0.0;;FR0129054377;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;140;0.014;Spread vs. swap rate;-8028.229074427398;SpreadDelta1bp × shock_bps
FR0129065183;300636;Bond;Luxembourg;NEUCP ARCMIT 20250313 20250414 2.68;20000000.0;0.7320221944690962;19979493.02276632;0.0388888889209608;0.0378764268561976;0.0378764268561976;76.57132706274248;-76.6336718681448;-76.6336718681448;0.0;0.0;0.0;;FR0129065183;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-1915.84179670362;RateDelta1bp × shock_bps
FR0129065183;300636;Bond;Luxembourg;NEUCP ARCMIT 20250313 20250414 2.68;20000000.0;0.7320221944690962;19979493.02276632;0.0388888889209608;0.0378764268561976;0.0378764268561976;76.57132706274248;-76.6336718681448;-76.6336718681448;0.0;0.0;0.0;;FR0129065183;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-2682.178515385068;SpreadDelta1bp × shock_bps
FR0129080679;300636;Bond;France;NEUCP MERCIA 20250224 20250424 2.72;3000000.0;0.1097243636062989;2994768.7019100003;0.0666666667249397;0.064944025734834;0.064944025734834;20.209783846424983;-19.69162982077809;-19.69162982077809;0.0;0.0;0.0;;FR0129080679;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-492.29074551945223;RateDelta1bp × shock_bps
FR0129080679;300636;Bond;France;NEUCP MERCIA 20250224 20250424 2.72;3000000.0;0.1097243636062989;2994768.7019100003;0.0666666667249397;0.064944025734834;0.064944025734834;20.209783846424983;-19.69162982077809;-19.69162982077809;0.0;0.0;0.0;;FR0129080679;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-787.6651928311236;SpreadDelta1bp × shock_bps
FR0129083459;300636;Bond;Spain;NEUCP BBVA 20250226 20250826 2.485;25000000.0;0.9071791107016882;24760149.145216823;0.4111111116665948;0.4015829106493079;0.4015829106493079;1370.584118412587;-1003.9731708197512;-1003.9731708197512;0.0;0.0;0.0;;FR0129083459;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-25099.32927049378;RateDelta1bp × shock_bps
FR0129083459;300636;Bond;Spain;NEUCP BBVA 20250226 20250826 2.485;25000000.0;0.9071791107016882;24760149.145216823;0.4111111116665948;0.4015829106493079;0.4015829106493079;1370.584118412587;-1003.9731708197512;-1003.9731708197512;0.0;0.0;0.0;;FR0129083459;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-40158.92683279005;SpreadDelta1bp × shock_bps
FR0129084309;300636;Bond;France;NEUCP ILIAD 20250228 20250430 2.99;10000000.0;0.3655155981137057;9976222.575493708;0.0833333334066198;0.0809864408712678;0.0809864408712678;85.06172433678334;-81.99634993556474;-81.99634993556474;0.0;0.0;0.0;;FR0129084309;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-2049.9087483891185;RateDelta1bp × shock_bps
FR0129084309;300636;Bond;France;NEUCP ILIAD 20250228 20250430 2.99;10000000.0;0.3655155981137057;9976222.575493708;0.0833333334066198;0.0809864408712678;0.0809864408712678;85.06172433678334;-81.99634993556474;-81.99634993556474;0.0;0.0;0.0;;FR0129084309;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;140;0.014;Spread vs. swap rate;-11479.488990979064;SpreadDelta1bp × shock_bps
FR0129100840;300636;Bond;France;NEUCP ELISSA 20250306 20250806 2.57;10000000.0;0.3631615793305738;9911973.01829667;0.3555555560049711;0.3468229133829653;0.3468229133829653;454.5540499545238;-347.5979579019107;-347.5979579019107;0.0;0.0;0.0;;FR0129100840;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-8689.948947547768;RateDelta1bp × shock_bps
FR0129100840;300636;Bond;France;NEUCP ELISSA 20250306 20250806 2.57;10000000.0;0.3631615793305738;9911973.01829667;0.3555555560049711;0.3468229133829653;0.3468229133829653;454.5540499545238;-347.5979579019107;-347.5979579019107;0.0;0.0;0.0;;FR0129100840;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-12165.928526566875;SpreadDelta1bp × shock_bps
FR0129102382;300636;Bond;Netherlands;NEUCP UNIMUS 20250311 20250722 2.53;30000000.0;1.0906319438347594;29767230.388494138;0.3138888892666755;0.3061954963474323;0.3061954963474323;1168.204100119691;-921.560831205435;-921.560831205435;0.0;0.0;0.0;;FR0129102382;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-23039.020780135874;RateDelta1bp × shock_bps
FR0129102382;300636;Bond;Netherlands;NEUCP UNIMUS 20250311 20250722 2.53;30000000.0;1.0906319438347594;29767230.388494138;0.3138888892666755;0.3061954963474323;0.3061954963474323;1168.204100119691;-921.560831205435;-921.560831205435;0.0;0.0;0.0;;FR0129102382;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-32254.629092190225;SpreadDelta1bp × shock_bps
FR0129104669;300636;Bond;France;NEUCP VCTFP 20250312 20250612 2.91;8500000.0;0.3097191656434475;8453339.196194971;0.2027777779907366;0.1973471920870944;0.1973471920870944;195.2788719616445;-169.06678392389944;-169.06678392389944;0.0;0.0;0.0;;FR0129104669;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-4226.6695980974855;RateDelta1bp × shock_bps
FR0129104669;300636;Bond;France;NEUCP VCTFP 20250312 20250612 2.91;8500000.0;0.3097191656434475;8453339.196194971;0.2027777779907366;0.1973471920870944;0.1973471920870944;195.2788719616445;-169.06678392389944;-169.06678392389944;0.0;0.0;0.0;;FR0129104669;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-5917.33743733648;SpreadDelta1bp × shock_bps
FR0129104677;300636;Bond;France;NEUCP ELISSA 20250312 20250612 2.68;10000000.0;0.3645200684145364;9949051.024099786;0.2027777779916282;0.1977336539702288;0.1977336539702288;230.73202237703097;-198.98102048199573;-198.98102048199573;0.0;0.0;0.0;;FR0129104677;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-4974.525512049893;RateDelta1bp × shock_bps
FR0129104677;300636;Bond;France;NEUCP ELISSA 20250312 20250612 2.68;10000000.0;0.3645200684145364;9949051.024099786;0.2027777779916282;0.1977336539702288;0.1977336539702288;230.73202237703097;-198.98102048199573;-198.98102048199573;0.0;0.0;0.0;;FR0129104677;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-6964.33571686985;SpreadDelta1bp × shock_bps
IRSB100008004;300636;Swap;Not Classified;IRS REC EUR OIS/3.4302% 15/04/2025;-28881546.0;-0.0009531842173675642;-26015.79236831516;0.044924168585246;0.043837134282760204;0.0;-5.21055358384568;114.50795292301987;0.0;0.0;0.0;0.0;BNP PARIBAS;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;2862.698823075497;RateDelta1bp × shock_bps
IRSB100008376;300636;Swap;Not Classified;IRS REC EUR OIS/3.4267% 05/06/2025;-24078502.0;-0.0028650071237648067;-78196.24906447902;0.187914304559821;0.1835695769267073;0.0;-81.9778992803414;441.781159186755;0.0;0.0;0.0;0.0;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;11044.528979668876;RateDelta1bp × shock_bps
IRSB100008438;300636;Swap;Not Classified;IRS REC EUR OIS/3.3652% 04/07/2025;-19282519.0;-0.0027757897107461016;-75761.18808629736;0.26910721489836664;0.26302396995300176;0.0;-135.19942112158068;510.4414815596974;0.0;0.0;0.0;0.0;BNP PARIBAS;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;12761.037038992436;RateDelta1bp × shock_bps
IRSB100008533;300636;Swap;Not Classified;IRS REC EUR OIS/3.1677% 01/07/2025;-29061102.0;-0.0024588934268521268;-67111.95976939797;0.2607099436883607;0.2548051544106976;0.0;-190.4174597964677;741.522982810135;0.0;0.0;0.0;0.0;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;18538.074570253375;RateDelta1bp × shock_bps
IRSB100008539;300636;Swap;Not Classified;IRS REC EUR OIS/3.2882% 16/04/2025;-19499232.0;-0.0009191094129743504;-25085.769587896764;0.047731067736831;0.046576115544837295;0.0;-3.888068519045736;81.94683604895081;0.0;0.0;0.0;0.0;CITIBANK EUROPE PUBLIC LIMITED COMPANY;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;2048.67090122377;RateDelta1bp × shock_bps
IRSB100008584;300636;Swap;Not Classified;IRS REC EUR OIS/2.9322% 13/08/2025;-19365583.0;-0.0009963306130275074;-27193.41118583083;0.3810118954715257;0.37261659301467426;0.0;-271.8302556834571;726.0061016922435;0.0;0.0;0.0;0.0;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;18150.15254230609;RateDelta1bp × shock_bps
IRSB100008658;300636;Swap;Not Classified;IRS REC EUR OIS/2.8852% 28/08/2025;-29059755.0;-0.0017456460584135414;-47644.89862167463;0.422945295722313;0.41371318372550714;0.0;-502.6126029976654;1209.8280813310441;0.0;0.0;0.0;0.0;NATIXIS;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;30245.702033276102;RateDelta1bp × shock_bps
IRSB100008762;300636;Swap;Not Classified;IRS REC EUR OIS/2.6897% 12/09/2025;-29116791.0;-0.00042223687975861957;-11524.348382927477;0.4648746117819744;0.4548101300209712;0.0;-607.4338538059626;1330.566087745917;0.0;0.0;0.0;0.0;NATIXIS;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;33264.152193647926;RateDelta1bp × shock_bps
IRSB100008770;300636;Swap;Not Classified;IRS REC EUR OIS/2.6862% 12/09/2025;-24268755.0;-0.0003207760269615667;-8755.120324194431;0.4648746121803282;0.4548101304107009;0.0;-506.27806710442206;1108.9842664710482;0.0;0.0;0.0;0.0;NATIXIS;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;27724.606661776204;RateDelta1bp × shock_bps
IRSB100008791;300636;Swap;Not Classified;IRS REC EUR OIS/2.7052% 19/09/2025;-14553397.0;-0.0004669921231719165;-12745.878386059776;0.484436878427655;0.4739887365979014;0.0;-329.795903201064;693.2853684545489;0.0;0.0;0.0;0.0;NATIXIS;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;17332.134211363722;RateDelta1bp × shock_bps
IRSB100008849;300636;Swap;Not Classified;IRS REC EUR OIS/2.5762% 09/10/2025;-24290711.0;-0.0003563101286865322;-9724.972526546568;0.5403136932946174;0.5287847730589051;0.0;-684.0972418705741;1289.547901198554;0.0;0.0;0.0;0.0;NATIXIS;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;32238.69752996385;RateDelta1bp × shock_bps
IRSB100008858;300636;Swap;Not Classified;IRS REC EUR OIS/2.5622% 10/10/2025;-24294301.0;-0.0002694235512408216;-7353.528353191912;0.5431069264253238;0.5315244901678752;0.0;-691.2029990045411;1296.242539142971;0.0;0.0;0.0;0.0;NATIXIS;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;32406.063478574277;RateDelta1bp × shock_bps
IRSB100008873;300636;Swap;Not Classified;IRS REC EUR OIS/2.9237% 16/04/2025;-13778351.0;-9.726653720509848e-05;-2654.7502468097955;0.0477310673774993;0.0465761151942005;0.0;-2.721342868822946;57.39828735503596;0.0;0.0;0.0;0.0;BNP PARIBAS;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;1434.957183875899;RateDelta1bp × shock_bps
IRSB100008964;300636;Swap;Not Classified;IRS REC EUR OIS/2.6412% 02/05/2025;-14805083.0;0.00028220782185439663;7702.456633571535;0.0926178200743642;0.0904157546244487;0.0;-11.788574054215745;126.97726844528736;0.0;0.0;0.0;0.0;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;3174.4317111321843;RateDelta1bp × shock_bps
IRSB100009008;300636;Swap;Not Classified;IRS REC EUR OIS/2.662% 14/04/2025;-22764332.0;0.00019463004407838103;5312.147141251713;0.0421165029484515;0.0410974051893982;0.0;-3.5079583732960202;81.73409747288075;0.0;0.0;0.0;0.0;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;2043.3524368220187;RateDelta1bp × shock_bps
IRSB100009055;300636;Swap;Not Classified;IRS REC EUR OIS/2.4007% 07/07/2025;-29609220.0;0.0003466924086239498;9462.470689389855;0.27750507012155773;0.2712440891960786;0.0;-216.22107680202922;791.4722480912843;0.0;0.0;0.0;0.0;BNP PARIBAS;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;19786.806202282107;RateDelta1bp × shock_bps
IRSB100009061;300636;Swap;Not Classified;IRS REC EUR OIS/2.5597% 07/05/2025;-29726516.0;0.000134528933845246;3671.773773290217;0.1066354920662558;0.10411538060664689;0.0;-31.455213756843158;294.9602797726307;0.0;0.0;0.0;0.0;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;7374.006994315768;RateDelta1bp × shock_bps
IRSB100009067;300636;Swap;Not Classified;IRS REC EUR OIS/2.6682% 08/04/2025;-11912591.0;-1.3602986331240352e-06;-37.12739484384656;0.0252697326907448;0.0246582281668212;0.0;-0.6017658941518349;22.98529344801754;0.0;0.0;0.0;0.0;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;574.6323362004385;RateDelta1bp × shock_bps
IRSB100009088;300636;Swap;Not Classified;IRS REC EUR OIS/2.4432% 09/07/2025;-9866068.0;2.2334790214684208e-05;609.5959775932133;0.2831025637988968;0.2767235236821273;0.0;-74.9988553369073;269.1899045533033;0.0;0.0;0.0;0.0;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;6729.747613832582;RateDelta1bp × shock_bps
IRSB100009104;300636;Swap;Not Classified;IRS REC EUR OIS/2.6647% 10/04/2025;-23831985.0;-2.172902648489572e-05;-593.0625277869403;0.0308846004962173;0.030137338041310698;0.0;-1.8150739214920015;59.114901155572696;0.0;0.0;0.0;0.0;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;1477.8725288893174;RateDelta1bp × shock_bps
IRSB100009116;300636;Swap;Not Classified;IRS REC EUR OIS/2.2257% 12/01/2026;-19489610.0;-0.00021707540188309338;-5924.76090221107;0.8055744852740956;0.7890674074972384;0.0;-1214.9848539521217;1536.234312086845;0.0;0.0;0.0;0.0;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;38405.85780217112;RateDelta1bp × shock_bps
IRSB100009128;300636;Swap;Not Classified;IRS REC EUR OIS/2.2827% 16/01/2026;-24350017.0;-0.0008840033523042079;-24127.60015053302;0.8167405888829689;0.8000259970322121;0.0;-1561.045644107774;1946.8938295040598;0.0;0.0;0.0;0.0;NATIXIS;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;48672.34573760149;RateDelta1bp × shock_bps
IRSB100009138;300636;Swap;Not Classified;IRS REC EUR OIS/2.4222% 15/07/2025;-14808570.0;-4.8682795023680114e-05;-1328.726875839755;0.2998936818269125;0.29316244915808104;0.0;-126.30162445288185;428.1095805739683;0.0;0.0;0.0;0.0;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;10702.739514349207;RateDelta1bp × shock_bps
IRSB100009153;300636;Swap;Not Classified;IRS REC EUR OIS/2.2152% 23/01/2026;-24366815.0;-0.00047360624152026354;-12926.401234123856;0.8362808305816622;0.8192045329255128;0.0;-1636.3981556401307;1993.2138224713242;0.0;0.0;0.0;0.0;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;49830.345561783106;RateDelta1bp × shock_bps
IRSB100009177;300636;Swap;Not Classified;IRS REC EUR OIS/2.5747% 28/04/2025;-9920258.0;-2.010670053592678e-05;-548.7834741920233;0.0814037560745677;0.0794570767755895;0.0;-6.064141303545005;73.7184491516787;0.0;0.0;0.0;0.0;NATIXIS;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;1842.9612287919674;RateDelta1bp × shock_bps
IRSB100009211;300636;Swap;Not Classified;IRS REC EUR OIS/2.4122% 31/07/2025;-39472104.0;-0.0004490130713734608;-12255.16602423042;0.34465450472703996;0.33699877095808334;0.0;-445.3101348403943;1314.4440176504206;0.0;0.0;0.0;0.0;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;32861.10044126052;RateDelta1bp × shock_bps
IRSB100009232;300636;Swap;Not Classified;IRS REC EUR OIS/2.0807% 04/02/2026;-29276242.0;0.0004743080411899747;12945.555846806616;0.8697751717880583;0.8520823511365145;0.0;-2123.3435067388655;2486.722622610851;0.0;0.0;0.0;0.0;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;62168.065565271274;RateDelta1bp × shock_bps
IRSB100009239;300636;Swap;Not Classified;IRS REC EUR OIS/2.3377% 11/07/2025;-19780274.0;7.923269452991821e-05;2162.5424467921257;0.288699380026112;0.28220262168807786;0.0;-156.02506190545154;549.3261676123541;0.0;0.0;0.0;0.0;NATIXIS;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;13733.154190308853;RateDelta1bp × shock_bps
IRSB100009245;300636;Swap;Not Classified;IRS REC EUR OIS/2.1737% 06/11/2025;-19635194.0;0.00016555449398159006;4518.57181706652;0.6185207404737946;0.6054990329445563;0.0;-717.8382463899064;1182.2301863217538;0.0;0.0;0.0;0.0;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;29555.754658043843;RateDelta1bp × shock_bps
IRSB100009319;300636;Swap;Not Classified;IRS REC EUR OIS/2.1867% 14/11/2025;-24535773.0;-2.3498144511080454e-05;-641.3480600044131;0.6408773730961661;0.6274173984747976;0.0;-962.9784766393145;1530.7439600340394;0.0;0.0;0.0;0.0;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;38268.59900085098;RateDelta1bp × shock_bps
IRSB100009332;300636;Swap;Not Classified;IRS REC EUR OIS/2.1352% 16/02/2026;-29263249.0;-0.000411065645584463;-11219.445612311363;0.9032649169742166;0.8849601339417341;0.0;-2289.571925137948;2581.982356799116;0.0;0.0;0.0;0.0;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;64549.558919977906;RateDelta1bp × shock_bps
IRSB100009363;300636;Swap;Not Classified;IRS REC EUR OIS/2.2607% 19/09/2025;-14780728.0;-0.00011967822719372023;-3266.4450931418687;0.4844368810099238;0.4739887391244767;0.0;-330.27557279720406;694.274727176643;0.0;0.0;0.0;0.0;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;17356.868179416073;RateDelta1bp × shock_bps
IRSB100009375;300636;Swap;Not Classified;IRS REC EUR OIS/2.2557% 26/08/2025;-14813799.0;-2.306805479379559e-05;-629.6093797199428;0.4173556463026896;0.4082340765343244;0.0;-245.17634352593376;597.9723806300099;0.0;0.0;0.0;0.0;NATIXIS;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;14949.309515750247;RateDelta1bp × shock_bps
IRSB100009384;300636;Swap;Not Classified;IRS REC EUR OIS/2.2602% 26/08/2025;-24691504.0;-5.8735064462411835e-05;-1603.0891132615507;0.41735564634925143;0.4082340765798688;0.0;-408.66589957134227;996.7173172456648;0.0;0.0;0.0;0.0;NATIXIS;;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;24917.932931141622;RateDelta1bp × shock_bps
