Identifier,Portfolio,AssetClass,Country,AssetID,Nominal,TVPercent,TV,MacaulayDuration,Duration,DollarRateConvexity1pc,RateDelta1bp,SpreadDelta1bp,FXDelta,InflationDelta1bp,Counterparty,ISIN,Market,Variable,Type,Unit,T0,Day 1,shock_std,Comment,Effect,Method
CDSB100001851,900200,Credit Default Swap,Germany,CDS MERCEGR 20/06/2028 AP SOGE_FR,-21500000.0,-0.0500633288143585,-389970.17401761207,,1.6909946656174992,0.0,65.943748401371,6831.586035140955,0.0,0.0,SGCIB,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,1648.5937100342749,RateDelta1bp × shock_bps
CDSB100001851,900200,Credit Default Swap,Germany,CDS MERCEGR 20/06/2028 AP SOGE_FR,-21500000.0,-0.0500633288143585,-389970.17401761207,,1.6909946656174992,0.0,65.943748401371,6831.586035140955,0.0,0.0,SGCIB,,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,239105.5112299334,SpreadDelta1bp × shock_bps
CDSB100001853,900200,Credit Default Swap,Germany,CDS VW 20/06/2028 VP SOGE_FR,15000000.0,0.0193016499407662,150350.92480843642,,1.6694221988789213,0.0,-25.09991714971793,-4708.67554869369,0.0,0.0,SGCIB,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-627.4979287429483,RateDelta1bp × shock_bps
CDSB100001853,900200,Credit Default Swap,Germany,CDS VW 20/06/2028 VP SOGE_FR,15000000.0,0.0193016499407662,150350.92480843642,,1.6694221988789213,0.0,-25.09991714971793,-4708.67554869369,0.0,0.0,SGCIB,,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,-164803.64420427915,SpreadDelta1bp × shock_bps
CDSB100001670,900200,Credit Default Swap,Italy,CDS SANPAO 20/06/2028 AP GOLDMAN_SACHS_FR,-15000000.0,-0.2625855086152631,-2045419.6497582505,,1.6984748933576204,0.0,347.40939214947247,5097.563145544382,0.0,0.0,GSOH,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,8685.234803736812,RateDelta1bp × shock_bps
CDSB100001670,900200,Credit Default Swap,Italy,CDS SANPAO 20/06/2028 AP GOLDMAN_SACHS_FR,-15000000.0,-0.2625855086152631,-2045419.6497582505,,1.6984748933576204,0.0,347.40939214947247,5097.563145544382,0.0,0.0,GSOH,,Corp Spreads Europe,ITRAXX_SUB_FI,absolute,bps,0,95,0.0095,Spread vs. swap rate,484268.49882671627,SpreadDelta1bp × shock_bps
CDSB100001686,900200,Credit Default Swap,Netherlands,CDS KPN 20/06/2028 AP MORGAN_STAN_DE,-12500000.0,-0.0361292546730919,-281430.1818450265,,1.6976162766417664,0.0,47.77604574383691,3999.789319108441,0.0,0.0,MSESE,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,1194.4011435959228,RateDelta1bp × shock_bps
CDSB100001686,900200,Credit Default Swap,Netherlands,CDS KPN 20/06/2028 AP MORGAN_STAN_DE,-12500000.0,-0.0361292546730919,-281430.1818450265,,1.6976162766417664,0.0,47.77604574383691,3999.789319108441,0.0,0.0,MSESE,,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,139992.62616879542,SpreadDelta1bp × shock_bps
CDSB100001110,900200,Credit Default Swap,Spain,CDS IBERDU 20/06/2027 AP JP_MORGAN_DE,-22000000.0,-0.0508330890632617,-395966.25029391696,,1.2102235178698135,0.0,47.920766838842326,4893.624738454332,0.0,0.0,JPMSE,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,1198.0191709710582,RateDelta1bp × shock_bps
CDSB100001110,900200,Credit Default Swap,Spain,CDS IBERDU 20/06/2027 AP JP_MORGAN_DE,-22000000.0,-0.0508330890632617,-395966.25029391696,,1.2102235178698135,0.0,47.920766838842326,4893.624738454332,0.0,0.0,JPMSE,,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,171276.86584590163,SpreadDelta1bp × shock_bps
CDSB100001742,900200,Credit Default Swap,Spain,CDS TELEFO 20/06/2028 VP MORGAN_STAN_DE,20000000.0,0.0467495089116771,364157.04982637666,,1.690580690113751,0.0,-61.563687660526334,-6351.87214505152,0.0,0.0,MSESE,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-1539.0921915131582,RateDelta1bp × shock_bps
CDSB100001742,900200,Credit Default Swap,Spain,CDS TELEFO 20/06/2028 VP MORGAN_STAN_DE,20000000.0,0.0467495089116771,364157.04982637666,,1.690580690113751,0.0,-61.563687660526334,-6351.87214505152,0.0,0.0,MSESE,,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,-222315.52507680323,SpreadDelta1bp × shock_bps
CDSB100001740,900200,Credit Default Swap,United Kingdom,CDS BRITEL-BritTel 20/06/2028 AP MORGAN_STAN_DE,-18000000.0,-0.0473612559391748,-368922.2761990109,,1.6947157544202087,0.0,62.521839363102735,5740.5211154310655,0.0,0.0,MSESE,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,1563.0459840775684,RateDelta1bp × shock_bps
CDSB100001740,900200,Credit Default Swap,United Kingdom,CDS BRITEL-BritTel 20/06/2028 AP MORGAN_STAN_DE,-18000000.0,-0.0473612559391748,-368922.2761990109,,1.6947157544202087,0.0,62.521839363102735,5740.5211154310655,0.0,0.0,MSESE,,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,200918.2390400873,SpreadDelta1bp × shock_bps
CDSB100001503,900200,Credit Default Swap,United Kingdom,CDS STELNV 20/12/2027 VP JP_MORGAN_DE,10000000.0,0.0028732266651293,22381.10667285836,,1.3342738971158985,0.0,-2.986252642216136,-2646.3353148955403,0.0,0.0,JPMSE,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-74.65631605540341,RateDelta1bp × shock_bps
CDSB100001503,900200,Credit Default Swap,United Kingdom,CDS STELNV 20/12/2027 VP JP_MORGAN_DE,10000000.0,0.0028732266651293,22381.10667285836,,1.3342738971158985,0.0,-2.986252642216136,-2646.3353148955403,0.0,0.0,JPMSE,,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,-92621.73602134391,SpreadDelta1bp × shock_bps
CDSB100001671,900200,Credit Default Swap,United States,CDS BACORP 20/06/2028 VP BNP_PARIBAS_FR,20366598.778004076,0.0414014396396907,322498.06401685503,,1.6726651267796753,0.0,-53.94312651349527,-6255.884631396778,3224.9806401685505,0.0,BNPP,,Interest rates,RoW rates,absolute,bps,0,12.5,0.00125,Parallell shift,-674.2890814186909,RateDelta1bp × shock_bps
CDSB100001671,900200,Credit Default Swap,United States,CDS BACORP 20/06/2028 VP BNP_PARIBAS_FR,20366598.778004076,0.0414014396396907,322498.06401685503,,1.6726651267796753,0.0,-53.94312651349527,-6255.884631396778,3224.9806401685505,0.0,BNPP,,Corp Spreads RoW,SE_FI,absolute,bps,0,20,0.002,Spread vs. swap rate,-125117.69262793555,SpreadDelta1bp × shock_bps
CDSB100001671,900200,Credit Default Swap,United States,CDS BACORP 20/06/2028 VP BNP_PARIBAS_FR,20366598.778004076,0.0414014396396907,322498.06401685503,,1.6726651267796753,0.0,-53.94312651349527,-6255.884631396778,3224.9806401685505,0.0,BNPP,,FX,EURUSD,relative,%,0,-2.5,-0.025,,-80.62451600421377,FXDelta × shock_dec
FR0012599645,900200,Fund Unit,Not Classified,GROUPAMA ULTRA SHORT TERM - IC,25825436.446225125,6.514340878742996,50743702.152000025,0.279943308746022,0.230690403526216,3876.2395438049007,-1279.9927235569696,-2689.9259644769504,2.084721434473003e-08,0.0,,FR0012599645,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-31999.81808892424,RateDelta1bp × shock_bps
FR0012599645,900200,Fund Unit,Not Classified,GROUPAMA ULTRA SHORT TERM - IC,25825436.446225125,6.514340878742996,50743702.152000025,0.279943308746022,0.230690403526216,3876.2395438049007,-1279.9927235569696,-2689.9259644769504,2.084721434473003e-08,0.0,,FR0012599645,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,-94147.40875669326,SpreadDelta1bp × shock_bps
LU2550878602,900200,Fund Unit,Not Classified,GROUPAMA ALPHA FIXED INCOME PLUS - IC,13660215.194403768,2.39383566592234,18646872.537600003,0.591398399514606,0.5360026175322387,429.3950903835528,-1090.7690354308054,-1503.0485646220168,212.07267262650475,92.68783633093985,,LU2550878602,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-27269.225885770134,RateDelta1bp × shock_bps
LU2550878602,900200,Fund Unit,Not Classified,GROUPAMA ALPHA FIXED INCOME PLUS - IC,13660215.194403768,2.39383566592234,18646872.537600003,0.591398399514606,0.5360026175322387,429.3950903835528,-1090.7690354308054,-1503.0485646220168,212.07267262650475,92.68783633093985,,LU2550878602,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,-52606.699761770586,SpreadDelta1bp × shock_bps
INFS10000294,900200,Index Linked Swap,Not Classified,INF EUR PAY EU-HICP 0.0219 15/03/2034,-18819840.0,0.0433682966680112,337818.9704720788,,8.96164383561639,-48.69983947987938,-302.74132942853805,0.0,0.0,-16261.202025148668,JPMSE,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-7568.533235713451,RateDelta1bp × shock_bps
INFS10000294,900200,Index Linked Swap,Not Classified,INF EUR PAY EU-HICP 0.0219 15/03/2034,-18819840.0,0.0433682966680112,337818.9704720788,,8.96164383561639,-48.69983947987938,-302.74132942853805,0.0,0.0,-16261.202025148668,JPMSE,,Other,Inflation Swap,absolute,bps,0,20,0.002,,-325224.04050297337,InflationDelta1bp × shock_bps (Other/Inflation Swap)
INFS10000347,900200,Index Linked Swap,Not Classified,INF EUR PAY EU-HICP 0.024 15/05/2044,-16100000.0,0.0905506455079399,705347.6431237764,,19.136986301369877,-1131.6908057268174,-1349.8228184163236,0.0,0.0,-28045.50592804178,CEP,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-33745.57046040809,RateDelta1bp × shock_bps
INFS10000347,900200,Index Linked Swap,Not Classified,INF EUR PAY EU-HICP 0.024 15/05/2044,-16100000.0,0.0905506455079399,705347.6431237764,,19.136986301369877,-1131.6908057268174,-1349.8228184163236,0.0,0.0,-28045.50592804178,CEP,,Other,Inflation Swap,absolute,bps,0,20,0.002,,-560910.1185608356,InflationDelta1bp × shock_bps (Other/Inflation Swap)
INFS10000345,900200,Index Linked Swap,Not Classified,INF EUR PAY EU-HICP 0.02404 15/05/2044,-16100000.0,0.0921008852844989,717423.2938995262,,19.1369863013699,-1170.7719146807192,-1372.9319747638906,0.0,0.0,-28045.50592804178,JPMSE,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-34323.299369097265,RateDelta1bp × shock_bps
INFS10000345,900200,Index Linked Swap,Not Classified,INF EUR PAY EU-HICP 0.02404 15/05/2044,-16100000.0,0.0921008852844989,717423.2938995262,,19.1369863013699,-1170.7719146807192,-1372.9319747638906,0.0,0.0,-28045.50592804178,JPMSE,,Other,Inflation Swap,absolute,bps,0,20,0.002,,-560910.1185608356,InflationDelta1bp × shock_bps (Other/Inflation Swap)
INFS10000296,900200,Index Linked Swap,Not Classified,INF EUR PAY EU-HICP 0.0246 15/03/2054,-17558580.0,0.1342300541249008,1045590.03176928,,28.97534246575347,-5227.462631761314,-3029.6329249292944,0.0,0.0,-47264.64201685157,JPMSE,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-75740.82312323236,RateDelta1bp × shock_bps
INFS10000296,900200,Index Linked Swap,Not Classified,INF EUR PAY EU-HICP 0.0246 15/03/2054,-17558580.0,0.1342300541249008,1045590.03176928,,28.97534246575347,-5227.462631761314,-3029.6329249292944,0.0,0.0,-47264.64201685157,JPMSE,,Other,Inflation Swap,absolute,bps,0,20,0.002,,-945292.8403370314,InflationDelta1bp × shock_bps (Other/Inflation Swap)
INFS10000295,900200,Index Linked Swap,Not Classified,INF EUR REC EU-HICP 0.0235 15/03/2044,37955580.0,-0.1742387886832403,-1357239.567416324,,18.96986301369862,1746.489229204141,2574.664867065924,0.0,0.0,65782.85808318191,JPMSE,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,64366.62167664811,RateDelta1bp × shock_bps
INFS10000295,900200,Index Linked Swap,Not Classified,INF EUR REC EU-HICP 0.0235 15/03/2044,37955580.0,-0.1742387886832403,-1357239.567416324,,18.96986301369862,1746.489229204141,2574.664867065924,0.0,0.0,65782.85808318191,JPMSE,,Other,Inflation Swap,absolute,bps,0,20,0.002,,1315657.1616636382,InflationDelta1bp × shock_bps (Other/Inflation Swap)
INFS10000353,900200,Index Linked Swap,Not Classified,INF EUR REC EU-HICP 0.02414 15/05/2044,15830000.0,-0.0934641650007544,-728042.6122863288,,19.136986301369856,1226.2525069093203,1393.2541498137,0.0,0.0,27575.177567757848,GIPB,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,34831.3537453425,RateDelta1bp × shock_bps
INFS10000353,900200,Index Linked Swap,Not Classified,INF EUR REC EU-HICP 0.02414 15/05/2044,15830000.0,-0.0934641650007544,-728042.6122863288,,19.136986301369856,1226.2525069093203,1393.2541498137,0.0,0.0,27575.177567757848,GIPB,,Other,Inflation Swap,absolute,bps,0,20,0.002,,551503.5513551569,InflationDelta1bp × shock_bps (Other/Inflation Swap)
INFS10000350,900200,Index Linked Swap,Not Classified,INF EUR REC EU-HICP 0.02417 15/05/2044,5100000.0,-0.0307314460808815,-239383.74973853177,,19.13698630136992,411.4967215943095,458.1083539516847,0.0,0.0,8883.980138696465,CA,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,11452.708848792117,RateDelta1bp × shock_bps
INFS10000350,900200,Index Linked Swap,Not Classified,INF EUR REC EU-HICP 0.02417 15/05/2044,5100000.0,-0.0307314460808815,-239383.74973853177,,19.13698630136992,411.4967215943095,458.1083539516847,0.0,0.0,8883.980138696465,CA,,Other,Inflation Swap,absolute,bps,0,20,0.002,,177679.6027739293,InflationDelta1bp × shock_bps (Other/Inflation Swap)
INFS10000349,900200,Index Linked Swap,Not Classified,INF EUR REC EU-HICP 0.02422 15/05/2044,11270000.0,-0.069271057029257,-539589.4920262587,,19.136986301369927,946.1288287757332,1032.611671726967,0.0,0.0,19631.85414962925,GIPB,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,25815.291793174176,RateDelta1bp × shock_bps
INFS10000349,900200,Index Linked Swap,Not Classified,INF EUR REC EU-HICP 0.02422 15/05/2044,11270000.0,-0.069271057029257,-539589.4920262587,,19.136986301369927,946.1288287757332,1032.611671726967,0.0,0.0,19631.85414962925,GIPB,,Other,Inflation Swap,absolute,bps,0,20,0.002,,392637.08299258497,InflationDelta1bp × shock_bps (Other/Inflation Swap)
IRSB100007718,900200,Swap,Not Classified,IRS PAY EUR 2.1989%/REC EURIBOR6M 07/03/2073,-7580000.0,-0.9064204069375336,-7060595.693452269,30.374046384026883,29.648612801537897,-831663.43911574,20933.686786337228,0.0,0.0,0.0,JPMSE,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,523342.1696584307,RateDelta1bp × shock_bps
IRSB100009460,900200,Swap,Not Classified,IRS REC EUR OIS/2.1272% 31/10/2025,-45000000.0,-5.778380265820974,-45010909.40552578,0.5989332651950682,0.5863012296991261,-1547.2522804791583,2638.9951534335733,0.0,0.0,0.0,BNPP,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,65974.87883583934,RateDelta1bp × shock_bps
IRSB100008990,900200,Swap,Not Classified,IRS REC EUR OIS/2.1782% 25/11/2025,-16000000.0,-2.069658860672642,-16121685.176917745,0.6687941453160462,0.6547943870369319,-691.2266131741188,1055.6388963422246,0.0,0.0,0.0,CA,,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,26390.972408555615,RateDelta1bp × shock_bps
XS3038544790,981017,Bond,Australia,"BRAMBLES LTD (EUR 3.625, 2-Apr-2033)",3500000.0,0.8158286818404981,3494074.076150994,6.980757741408475,6.736100482391644,19315.29754845593,-2406.33357991024,-2406.33357991024,0.0,0.0,,XS3038544790,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-60158.339497756,RateDelta1bp × shock_bps
XS3038544790,981017,Bond,Australia,"BRAMBLES LTD (EUR 3.625, 2-Apr-2033)",3500000.0,0.8158286818404981,3494074.076150994,6.980757741408475,6.736100482391644,19315.29754845593,-2406.33357991024,-2406.33357991024,0.0,0.0,,XS3038544790,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,-84221.6752968584,SpreadDelta1bp × shock_bps
XS2904849879,981017,Bond,Austria,"RAIFFEISEN BANK INTERNATIONAL AG (EUR 5.250, 2-Jan-2035)",4000000.0,0.9667925616691346,4140630.1371053937,4.084598253319214,3.9018436894384134,8233.93931727402,-1689.1881487711098,-1689.1881487711098,0.0,0.0,,XS2904849879,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-42229.70371927774,RateDelta1bp × shock_bps
XS2904849879,981017,Bond,Austria,"RAIFFEISEN BANK INTERNATIONAL AG (EUR 5.250, 2-Jan-2035)",4000000.0,0.9667925616691346,4140630.1371053937,4.084598253319214,3.9018436894384134,8233.93931727402,-1689.1881487711098,-1689.1881487711098,0.0,0.0,,XS2904849879,Corp Spreads Europe,ITRAXX_SUB_FI,absolute,bps,0,95,0.0095,Spread vs. swap rate,-160472.87413325542,SpreadDelta1bp × shock_bps
BE0390201672,981017,Bond,Belgium,"FLUVIUS SYSTEM OPERATOR CVBA (EUR 3.500, 12-Mar-2035)",7000000.0,1.5994510896920469,6850213.424657532,8.44110565506039,8.134215073525286,5374.808575452634,-5702.640726868512,-5702.640726868512,0.0,0.0,,BE0390201672,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-142566.01817171279,RateDelta1bp × shock_bps
BE0390201672,981017,Bond,Belgium,"FLUVIUS SYSTEM OPERATOR CVBA (EUR 3.500, 12-Mar-2035)",7000000.0,1.5994510896920469,6850213.424657532,8.44110565506039,8.134215073525286,5374.808575452634,-5702.640726868512,-5702.640726868512,0.0,0.0,,BE0390201672,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,-199592.4254403979,SpreadDelta1bp × shock_bps
BE6362152199,981017,Bond,Belgium,"VGP (EUR 4.250, 29-Jan-2031)",4000000.0,0.921545292510028,3946842.7480315054,5.177247808487059,4.95433606859128,12143.7932385601,-2002.7583392618048,-2002.7583392618048,0.0,0.0,,BE6362152199,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-50068.95848154512,RateDelta1bp × shock_bps
BE6362152199,981017,Bond,Belgium,"VGP (EUR 4.250, 29-Jan-2031)",4000000.0,0.921545292510028,3946842.7480315054,5.177247808487059,4.95433606859128,12143.7932385601,-2002.7583392618048,-2002.7583392618048,0.0,0.0,,BE6362152199,Corp Spreads Europe,ITRAXX_SE_FI,absolute,bps,0,40,0.004,Spread vs. swap rate,-80110.3335704722,SpreadDelta1bp × shock_bps
FR0011949403,981017,Bond,France,"CNP ASSURANCES (EUR 4.250, 5-Jun-2045)",2000000.0,0.4830262163761593,2068730.1369862908,0.1808219179882401,0.1731552942131187,40.505012677271914,-37.4071750797521,-37.4071750797521,0.0,0.0,,FR0011949403,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-935.1793769938025,RateDelta1bp × shock_bps
FR0011949403,981017,Bond,France,"CNP ASSURANCES (EUR 4.250, 5-Jun-2045)",2000000.0,0.4830262163761593,2068730.1369862908,0.1808219179882401,0.1731552942131187,40.505012677271914,-37.4071750797521,-37.4071750797521,0.0,0.0,,FR0011949403,Corp Spreads Europe,ITRAXX_SUB_FI,absolute,bps,0,95,0.0095,Spread vs. swap rate,-3553.6816325764494,SpreadDelta1bp × shock_bps
FR0012329845,981017,Bond,France,"BNP PARIBAS SA (EUR 4.032, Perpetual)",2800000.0,0.664503898319183,2845972.317840464,0.6547945216651956,0.6319592053609839,287.2419058188896,-186.35270793530708,-186.35270793530708,0.0,0.0,,FR0012329845,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-4658.817698382677,RateDelta1bp × shock_bps
FR0012329845,981017,Bond,France,"BNP PARIBAS SA (EUR 4.032, Perpetual)",2800000.0,0.664503898319183,2845972.317840464,0.6547945216651956,0.6319592053609839,287.2419058188896,-186.35270793530708,-186.35270793530708,0.0,0.0,,FR0012329845,Corp Spreads Europe,ITRAXX_SUB_FI,absolute,bps,0,95,0.0095,Spread vs. swap rate,-17703.50725385417,SpreadDelta1bp × shock_bps
FR0013416146,981017,Bond,France,"ELO SACA (EUR 2.375, 25-Apr-2025)",3300000.0,0.7859735278886097,3366208.849315067,0.0684931507408217,0.0649788325352718,22.172268101385175,-23.056224995308675,-23.056224995308675,0.0,0.0,,FR0013416146,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-576.4056248827169,RateDelta1bp × shock_bps
FR0013416146,981017,Bond,France,"ELO SACA (EUR 2.375, 25-Apr-2025)",3300000.0,0.7859735278886097,3366208.849315067,0.0684931507408217,0.0649788325352718,22.172268101385175,-23.056224995308675,-23.056224995308675,0.0,0.0,,FR0013416146,Corp Spreads Europe,ITRAXX_HY,absolute,bps,0,140,0.014,Spread vs. swap rate,-3227.8714993432145,SpreadDelta1bp × shock_bps
FR0013428414,981017,Bond,France,"RENAULT S.A. (EUR 1.250, 24-Jun-2025)",4600000.0,1.0789793411652175,4621109.589041074,0.2328767125559343,0.2251633694501576,124.0325018252484,-106.34882341902744,-106.34882341902744,0.0,0.0,,FR0013428414,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-2658.7205854756858,RateDelta1bp × shock_bps
FR0013428414,981017,Bond,France,"RENAULT S.A. (EUR 1.250, 24-Jun-2025)",4600000.0,1.0789793411652175,4621109.589041074,0.2328767125559343,0.2251633694501576,124.0325018252484,-106.34882341902744,-106.34882341902744,0.0,0.0,,FR0013428414,Corp Spreads Europe,ITRAXX_HY,absolute,bps,0,140,0.014,Spread vs. swap rate,-14888.835278663842,SpreadDelta1bp × shock_bps
FR0013510179,981017,Bond,France,"ELO SACA (EUR 2.875, 29-Jan-2026)",6700000.0,1.5353192316916786,6575546.123197918,0.8328767134618487,0.7870890616086575,896.4625941693939,-517.0360924267952,-517.0360924267952,0.0,0.0,,FR0013510179,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-12925.90231066988,RateDelta1bp × shock_bps
FR0013510179,981017,Bond,France,"ELO SACA (EUR 2.875, 29-Jan-2026)",6700000.0,1.5353192316916786,6575546.123197918,0.8328767134618487,0.7870890616086575,896.4625941693939,-517.0360924267952,-517.0360924267952,0.0,0.0,,FR0013510179,Corp Spreads Europe,ITRAXX_HY,absolute,bps,0,140,0.014,Spread vs. swap rate,-72385.05293975133,SpreadDelta1bp × shock_bps
FR00140009W6,981017,Bond,France,"LA BANQUE POSTALE SA (EUR 0.875, 26-Jan-2031)",2000000.0,0.4606902523697103,1973068.4931412744,0.5726027406255257,0.5528703209876851,165.6358450386395,-113.51900919442949,-113.51900919442949,0.0,0.0,,FR00140009W6,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-2837.9752298607373,RateDelta1bp × shock_bps
FR00140009W6,981017,Bond,France,"LA BANQUE POSTALE SA (EUR 0.875, 26-Jan-2031)",2000000.0,0.4606902523697103,1973068.4931412744,0.5726027406255257,0.5528703209876851,165.6358450386395,-113.51900919442949,-113.51900919442949,0.0,0.0,,FR00140009W6,Corp Spreads Europe,ITRAXX_SUB_FI,absolute,bps,0,95,0.0095,Spread vs. swap rate,-10784.305873470801,SpreadDelta1bp × shock_bps
FR0014000NZ4,981017,Bond,France,"RENAULT S.A. (EUR 2.375, 25-May-2026)",6000000.0,1.4149184703714257,6059887.396994678,1.1194560847197232,1.083835657997533,1361.5692571847535,-660.4631967892373,-660.4631967892373,0.0,0.0,,FR0014000NZ4,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-16511.57991973093,RateDelta1bp × shock_bps
FR0014000NZ4,981017,Bond,France,"RENAULT S.A. (EUR 2.375, 25-May-2026)",6000000.0,1.4149184703714257,6059887.396994678,1.1194560847197232,1.083835657997533,1361.5692571847535,-660.4631967892373,-660.4631967892373,0.0,0.0,,FR0014000NZ4,Corp Spreads Europe,ITRAXX_HY,absolute,bps,0,140,0.014,Spread vs. swap rate,-92464.84755049321,SpreadDelta1bp × shock_bps
FR0014003G27,981017,Bond,France,"VERALLIA SA (EUR 1.625, 14-May-2028)",5000000.0,1.1573723921537165,4956855.479454435,2.979279674925659,2.9097029397024774,5707.797140550409,-1442.0471695670076,-1442.0471695670076,0.0,0.0,,FR0014003G27,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-36051.17923917519,RateDelta1bp × shock_bps
FR0014003G27,981017,Bond,France,"VERALLIA SA (EUR 1.625, 14-May-2028)",5000000.0,1.1573723921537165,4956855.479454435,2.979279674925659,2.9097029397024774,5707.797140550409,-1442.0471695670076,-1442.0471695670076,0.0,0.0,,FR0014003G27,Corp Spreads Europe,ITRAXX_SE_FI,absolute,bps,0,40,0.004,Spread vs. swap rate,-57681.8867826803,SpreadDelta1bp × shock_bps
FR001400KWR6,981017,Bond,France,"ELO SACA (EUR 6.000, 22-Mar-2029)",8000000.0,1.6958593064350318,7263115.616438365,3.629909182807929,3.3333931402905588,10724.134795737313,-2483.360450551371,-2483.360450551371,0.0,0.0,,FR001400KWR6,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-62084.01126378427,RateDelta1bp × shock_bps
FR001400KWR6,981017,Bond,France,"ELO SACA (EUR 6.000, 22-Mar-2029)",8000000.0,1.6958593064350318,7263115.616438365,3.629909182807929,3.3333931402905588,10724.134795737313,-2483.360450551371,-2483.360450551371,0.0,0.0,,FR001400KWR6,Corp Spreads Europe,ITRAXX_HY,absolute,bps,0,140,0.014,Spread vs. swap rate,-347670.4630771919,SpreadDelta1bp × shock_bps
FR001400Y969,981017,Bond,France,"AIR LIQUIDE SA (EUR 3.500, 21-Mar-2035)",5000000.0,1.1710873259025405,5015594.520547946,8.475231362287156,8.191878368966679,40824.502825454365,-4203.629621378072,-4203.629621378072,0.0,0.0,,FR001400Y969,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-105090.7405344518,RateDelta1bp × shock_bps
FR001400Y969,981017,Bond,France,"AIR LIQUIDE SA (EUR 3.500, 21-Mar-2035)",5000000.0,1.1710873259025405,5015594.520547946,8.475231362287156,8.191878368966679,40824.502825454365,-4203.629621378072,-4203.629621378072,0.0,0.0,,FR001400Y969,Corp Spreads Europe,ITRAXX_IG,absolute,bps,0,35,0.0035,Spread vs. swap rate,-147127.03674823252,SpreadDelta1bp × shock_bps
FR0128910454,981017,Bond,France,NEUCP ORANOF 20250212 20250423 2.82,3500000.0,0.8158752511011717,3494273.525435,0.0638888889443029,0.0622722195791372,22.56402065192675,-22.018709886302737,-22.018709886302737,0.0,0.0,,FR0128910454,Interest rates,EU Rates,absolute,bps,0,25,0.0025,Parallell shift,-550.4677471575684,RateDelta1bp × shock_bps
