;Portfolio;Identifier;ISIN;AssetClass;AssetID;DollarRateConvexity1pc;Duration;EquityDelta;FXDelta;InflationDelta1bp;MacaulayDuration;NetExposure;Nominal;RateDelta1bp;SpreadDelta1bp;SpreadDuration;TV;TVPercent;TV_prev;Counterparty;LiquidityScore;TV_before_stress
12;300128;BE0000333428;BE0000333428;Bond;KINGDOM OF BELGIUM (EUR 3.000, 22-Jun-2034);15790.42644;7.759112333;0.0;0.0;0.0;8.00388734;2140433.251;2117400.0;-1607.7161856373798;-1607.7161856373798;7.759112333;2072036.2286800002;0.324024953;2140433.251;;10.0;2140433.251
13;300128;BE0000336454;BE0000336454;Bond;KINGDOM OF BELGIUM (EUR 1.900, 22-Jun-2038);30771.59639;11.06109484;0.0;0.0;0.0;11.45050181;2113948.63;2500000.0;-2231.6111624471046;-2231.6111624471046;11.06109484;2017531.8942;0.320015635;2113948.63;;10.0;2113948.63
14;300128;BE0000338476;BE0000338476;Bond;KINGDOM OF BELGIUM (EUR 1.600, 22-Jun-2047);71959.02111;16.95792156;0.0;0.0;0.0;17.61081197;2040784.932;3000000.0;-3219.5683949469735;-3219.5683949469735;16.95792156;1898563.08956;0.308939903;2040784.932;;10.0;2040784.932
15;300128;BE0000343526;BE0000343526;Bond;KINGDOM OF BELGIUM (EUR 2.250, 22-Jun-2057);38051.1605;19.79026127;0.0;0.0;0.0;20.58205331;703283.0553;999999.28;-1278.8807708446022;-1278.8807708446022;19.79026127;646217.22442;0.106465015;703283.0553;;10.0;703283.0553
16;300128;BE0000346552;BE0000346552;Bond;KINGDOM OF BELGIUM (EUR 1.250, 22-Apr-2033);14180.96909;7.367802949;0.0;0.0;0.0;7.587739862;2222616.439;2500000.0;-1587.8826630446465;-1587.8826630446465;7.367802949;2155164.40116;0.336466081;2222616.439;;10.0;2222616.439
17;300128;BE0000353624;BE0000353624;Bond;KINGDOM OF BELGIUM (EUR 0.650, 22-Jun-2071);42847.50699;32.21637608;0.0;0.0;0.0;33.38954776;321879.9958;944700.0;-898.5313236553842;-898.5313236553842;32.21637608;278905.15103999997;0.048727121;321879.9958;;10.0;321879.9958
18;300128;BE0000358672;BE0000358672;Bond;KINGDOM OF BELGIUM (EUR 3.300, 22-Jun-2054);9686.13191;17.29964049;0.0;0.0;0.0;17.98578811;229828.8236;252200.0;-369.5115619407824;-369.5115619407824;17.29964049;213594.936932;0.03479215;229828.8236;;10.0;229828.8236
19;300128;BE0002592708;BE0002592708;Bond;KBC GROEP NV (EUR 4.250, Perpetual);136.7154976;0.541534855;0.0;0.0;0.0;0.555485158;2432274.725;2400000.0;-130.8363206835801;-130.8363206835801;0.541534855;2416027.693796;0.368204756;2432274.725;;4.0;2432274.725
20;300128;BE0002963446;BE0002963446;Bond;BELFIUS BANK SA (EUR 4.125, 12-Sep-2029);6969.886855;3.959401871;0.0;0.0;0.0;4.081358335;3408968.767;3200000.0;-1313.9358369255135;-1313.9358369255135;3.959401871;3318521.028515;0.516059514;3408968.767;;7.0;3408968.767
21;300128;BE6321529396;BE6321529396;Bond;ELIA SYSTEM OP SA/NV (EUR 0.875, 28-Apr-2030);4533.539149;4.78335446;0.0;0.0;0.0;4.937142942;1620087.781;1800000.0;-752.733854235145;-752.733854235145;4.78335446;1573652.6751879998;0.245253556;1620087.781;;7.0;1620087.781
22;300128;BE6350792089;BE6350792089;Bond;SOLVAY S.A. (EUR 4.250, 3-Oct-2031);9228.68555;5.394732703;0.0;0.0;0.0;5.599264685;2508413.918;2400000.0;-1308.4246985543439;-1308.4246985543439;5.394732703;2425374.4728200003;0.379730926;2508413.918;;7.0;2508413.918
23;300128;CDSB100003448;CDSB100003448;CDS;CDS ITRAXX-Xover 42 20/12/2029 AP DEUT_BK_DE;0.0;4.0;0.0;0.0;0.0;0.0;0.0;-24666750.0;675.0361;0.0;0.0;-1687590.25;0.0;0.0;;;0.0
24;300128;CDSO100000058;Not Classified;CDS Index Option;AP XOVER EUR S42 350 MS 21/05/2025 A300128;0.0;1.515938655;0.0;0.0;0.0;0.0;327605.3933;65000000.0;-269.6707939290118;56337.95614656386;-316.7005378;1778903.077902;0.049593848;327605.3933;MORGAN STANLEY EUROPE SE;;327605.3933
25;300128;CDSO100000059;Not Classified;CDS Index Option;VP XOVER EUR S42 400 MS 21/05/2025 A300128;0.0;1.403379678;0.0;0.0;0.0;0.0;-126674.4359;-65000000.0;105.00656597843643;-26243.51746475425;-350.7363444;-748240.605337;-0.019176341;-126674.4359;MORGAN STANLEY EUROPE SE;;-126674.4359
26;300128;CSH_CAD_DB;Not Classified;Cash;CAD;0.0;0.0;0.0;322.5730655;0.0;0.0;32257.30655;32257.30655;-0.0;-0.0;0.0;32257.30655;0.004883204;32257.30655;;;32257.30655
27;300128;CSH_DKK_DB;Not Classified;Cash;DKK;0.0;0.0;0.0;7.45595136;0.0;0.0;745.595136;745.595136;-0.0;-0.0;0.0;745.595136;0.00011287;745.595136;;;745.595136
28;300128;CSH_EUR_DB;Not Classified;Cash;EUR;0.0;0.0;0.0;0.0;0.0;0.0;2702894.42;2702894.42;-0.0;-0.0;0.0;3579745.9624913246;0.409171945;0.0;;;0.0
29;300128;CSH_GBP_DB;Not Classified;Cash;GBP;0.0;0.0;0.0;3197.552702175;0.0;0.0;327954.1233;327954.1233;-0.0;-0.0;0.0;319755.2702175;0.04964664;327954.1233;;;327954.1233
30;300128;CSH_JPY_DB;Not Classified;Cash;JPY;0.0;0.0;0.0;0.98602696335;0.0;0.0;101.1309706;101.1309706;-0.0;-0.0;0.0;98.60269633499999;1.53e-05;101.1309706;;;101.1309706
31;300128;CSH_SEK_DB;Not Classified;Cash;SEK;0.0;0.0;0.0;94.21103676;0.0;0.0;9421.103676;9421.103676;-0.0;-0.0;0.0;9421.103676;0.001426194;9421.103676;;;9421.103676
32;300128;CSH_USD_DB;Not Classified;Cash;USD;0.0;0.0;0.0;16264.93717875;0.0;0.0;1668198.685;1668198.685;-0.0;-0.0;0.0;1626493.717875;0.252536724;1668198.685;;;1668198.685
33;300128;DE0001030708;DE0001030708;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 0.000, 15-Aug-2030);36301.85299;5.255071777;0.0;0.0;0.0;5.375342566;11083427.99;12517000.0;-5699.124103641185;-5699.124103641185;5.255071777;10844997.6432;1.677841264;11083427.99;;10.0;11083427.99
34;300128;DE0001102341;DE0001102341;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 2.500, 15-Aug-2046);116449.0169;15.8103206;0.0;0.0;0.0;16.29280442;3719305.753;4000000.0;-5499.397752709154;-5499.397752709154;15.8103206;3478359.41588;0.563039221;3719305.753;;10.0;3719305.753
35;300128;DE0001102416;DE0001102416;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 0.250, 15-Feb-2027);7016.319688;1.840183463;0.0;0.0;0.0;1.876914973;13511426.43;13952300.0;-2467.6835894159676;-2467.6835894159676;1.840183463;13409986.77052;2.045398664;13511426.43;;10.0;13511426.43
36;300128;DE0001102432;DE0001102432;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 1.250, 15-Aug-2048);299232.0984;18.89091353;0.0;0.0;0.0;19.46761875;7096182.192;10000000.0;-12364.960982060815;-12364.960982060815;18.89091353;6545454.2272;1.074240506;7096182.192;;10.0;7096182.192
37;300128;DE0001102465;DE0001102465;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 0.250, 15-Feb-2029);14539.51188;3.783089855;0.0;0.0;0.0;3.863853347;8054856.176;8653400.0;-3000.0954965798232;-3000.0954965798232;3.783089855;7930278.18944;1.219367336;8054856.176;;10.0;8054856.176
38;300128;DE0001102481;DE0001102481;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 0.000, 15-Aug-2050);76828.01795;24.62871896;0.0;0.0;0.0;25.37534966;1218568.0;2600000.0;-2696.3559783541223;-2696.3559783541223;24.62871896;1094801.55372;0.184470335;1218568.0;;10.0;1218568.0
39;300128;DE0001102507;DE0001102507;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 0.000, 15-Aug-2030);69660.79594;5.254762596;0.0;0.0;0.0;5.375342566;21270850.14;24029700.0;-10936.876441741853;-10936.876441741853;5.254762596;20813264.6184;3.220042582;21270850.14;;10.0;21270850.14
40;300128;DE0001102515;DE0001102515;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 0.000, 15-May-2035);43806.66387;9.850576783;0.0;0.0;0.0;10.12328821;4108707.837;5417100.0;-3883.336990585882;-3883.336990585882;9.850576783;3942243.25756;0.621988031;4108707.837;;10.0;4108707.837
41;300128;DE0001102531;DE0001102531;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 0.000, 15-Feb-2031);37421.11757;5.744383029;0.0;0.0;0.0;5.879452182;9691990.308;11111100.0;-5436.333192485618;-5436.333192485618;5.744383029;9463737.29788;1.467201418;9691990.308;;10.0;9691990.308
42;300128;DE0001102572;DE0001102572;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 0.000, 15-Aug-2052);407161.7081;26.57008174;0.0;0.0;0.0;27.37535142;5564159.567;12599999.02;-13164.013171489496;-13164.013171489496;26.57008174;4954449.6326;0.842318507;5564159.567;;10.0;5564159.567
43;300128;DE0001102580;DE0001102580;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 0.000, 15-Feb-2032);43993.81696;6.712951395;0.0;0.0;0.0;6.879452246;8523588.276;10088400.0;-5564.265381707319;-5564.265381707319;6.712951395;8288850.99012;1.290325352;8523588.276;;10.0;8523588.276
44;300128;DE0001102622;DE0001102622;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 2.100, 15-Nov-2029);25865.33343;4.326985819;0.0;0.0;0.0;4.424985181;11006651.23;11000000.0;-4678.224777322649;-4678.224777322649;4.326985819;10811740.488680001;1.666218577;11006651.23;;10.0;11006651.23
45;300128;DE0001135085;DE0001135085;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 4.750, 4-Jul-2028);16194.59444;2.947774176;0.0;0.0;0.0;3.010057759;13407443.84;12000000.0;-3904.5840764976047;-3904.5840764976047;2.947774176;13245872.4562;2.029657479;13407443.84;;10.0;13407443.84
46;300128;DE0001135226;DE0001135226;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 4.750, 4-Jul-2034);47302.27296;7.417513387;0.0;0.0;0.0;7.61456593;6780501.515;5627500.0;-4876.517699817337;-4876.517699817337;7.417513387;6574329.489399999;1.026451856;6780501.515;;10.0;6780501.515
47;300128;DE0001135275;DE0001135275;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 4.000, 4-Jan-2037);61105.73127;9.395062107;0.0;0.0;0.0;9.662980449;5613673.288;5000000.0;-5070.805330963894;-5070.805330963894;9.395062107;5397309.004679999;0.849814037;5613673.288;;10.0;5613673.288
48;300128;DE0001135325;DE0001135325;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 4.250, 4-Jul-2039);102693.1978;10.62093499;0.0;0.0;0.0;10.93544941;7129657.491;6044806.08;-7242.910519696006;-7242.910519696006;10.62093499;6819466.0136;1.079308094;7129657.491;;10.0;7129657.491
49;300128;DE0001141869;DE0001141869;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 1.300, 15-Oct-2027);12210.54302;2.454125032;0.0;0.0;0.0;2.503685674;14383797.92;14554700.0;-3494.6120488430024;-3494.6120488430024;2.454125032;14239747.37748;2.177460773;14383797.92;;10.0;14383797.92
50;300128;DE000A4DE982;DE000A4DE982;Bond;DEUTSCHE BANK AG (EUR 7.125, Perpetual);6387.203103;4.767222132;0.0;0.0;0.0;5.125866833;2160170.356;2200000.0;-966.6762293918057;-966.6762293918057;4.767222132;2027755.7928400002;0.327012813;2160170.356;;5.0;2160170.356
51;300128;DE000BU2F009;DE000BU2F009;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 2.600, 15-May-2041);74030.52366;12.56044035;0.0;0.0;0.0;12.94026679;3799184.663;3910200.0;-4526.091714534542;-4526.091714534542;12.56044035;3603449.86992;0.575131521;3799184.663;;10.0;3799184.663
52;300128;DE000BU3Z005;DE000BU3Z005;Bond;BUNDESREPUBLIK DEUTSCHLAND (EUR 2.300, 15-Feb-2033);38182.52982;7.087781504;0.0;0.0;0.0;7.270222333;6392246.918;6500000.0;-4398.947309024011;-4398.947309024011;7.087781504;6206381.08912;0.967676756;6392246.918;;10.0;6392246.918
53;300128;DE000CZ439B6;DE000CZ439B6;Bond;COMMERZBANK AG (EUR 5.250, 25-Mar-2029);1665.842271;2.755198333;0.0;0.0;0.0;2.840956134;1591294.521;1500000.0;-430.3170733805984;-430.3170733805984;2.755198333;1561837.0126989998;0.24089475;1591294.521;;6.0;1591294.521
54;300128;DE000CZ45YV9;DE000CZ45YV9;Bond;COMMERZBANK AG (EUR 4.000, 16-Jul-2032);17447.14492;5.311327174;0.0;0.0;0.0;5.516593469;4866069.671;4700000.0;-2491.5823050593526;-2491.5823050593526;5.311327174;4691072.915365;0.736639647;4866069.671;;7.0;4866069.671
55;300128;DE000DL19VZ9;DE000DL19VZ9;Bond;DEUTSCHE BANK AG (EUR 4.625, Perpetual);2003.538841;2.216843874;0.0;0.0;0.0;2.379192786;2747356.164;2800000.0;-591.6171551402776;-591.6171551402776;2.216843874;2668736.22486;0.415902692;2747356.164;;6.0;2747356.164
56;300128;DE000HCB0B44;DE000HCB0B44;Bond;HSH NORDBANK AG (EUR 4.500, 24-Jul-2028);4868.94069;2.961459964;0.0;0.0;0.0;3.068493982;4019875.288;3800000.0;-1166.7087702783456;-1166.7087702783456;2.961459964;3939640.5302150003;0.608540304;4019875.288;;6.0;4019875.288
57;300128;DUM25 Cmdty;Not Classified;Bond Future;Euro-Schatz (Jun 25);6507.391029;0.0;0.0;0.0;0.0;0.0;11978960.0;11200000.0;-2309.090235;-2309.090235;0.0;0.0;0.0;0.0;;;0.0
58;300128;ES0000011868;ES0000011868;Bond;KINGDOM OF SPAIN (EUR 6.000, 31-Jan-2029);7558.115373;3.449348628;0.0;0.0;0.0;3.533401037;4765925.343;4185500.0;-1620.6880004709603;-1620.6880004709603;3.449348628;4698533.47764;0.721479511;4765925.343;;10.0;4765925.343
59;300128;ES00000124H4;ES00000124H4;Bond;KINGDOM OF SPAIN (EUR 5.150, 31-Oct-2044);56681.99045;12.61380344;0.0;0.0;0.0;13.10450508;2636907.872;2213000.0;-3154.938931936193;-3154.938931936193;12.61380344;2501179.71708;0.399182711;2636907.872;;10.0;2636907.872
60;300128;ES00000128C6;ES00000128C6;Bond;KINGDOM OF SPAIN (EUR 2.900, 31-Oct-2046);65912.41636;15.02568361;0.0;0.0;0.0;15.61585415;2260515.423;2616000.0;-3187.815519008767;-3187.815519008767;15.02568361;2121577.6944;0.342203338;2260515.423;;10.0;2260515.423
61;300128;ES00000128E2;ES00000128E2;Bond;KINGDOM OF SPAIN (EUR 3.450, 30-Jul-2066);42886.26115;19.77205432;0.0;0.0;0.0;20.59672804;705593.7229;800000.0;-1283.981023679354;-1283.981023679354;19.77205432;649391.81478;0.106814811;705593.7229;;10.0;705593.7229
62;300128;ES00000128Q6;ES00000128Q6;Bond;KINGDOM OF SPAIN (EUR 2.350, 30-Jul-2033);42951.2916;7.29191605;0.0;0.0;0.0;7.521343941;6705437.894;7000000.0;-4742.602290812812;-4742.602290812812;7.29191605;6503917.84312;1.015088509;6705437.894;;10.0;6705437.894
63;300128;ES0000012E69;ES0000012E69;Bond;KINGDOM OF SPAIN (EUR 1.850, 30-Jul-2035);22786.56256;8.991600724;0.0;0.0;0.0;9.294582379;2385466.516;2706000.0;-2065.3264284211787;-2065.3264284211787;8.991600724;2296950.7786399997;0.361118794;2385466.516;;10.0;2385466.516
64;300128;ES0000012F76;ES0000012F76;Bond;KINGDOM OF SPAIN (EUR 0.500, 30-Apr-2030);21609.73203;4.872309842;0.0;0.0;0.0;5.002124469;7513605.391;8321000.0;-3587.579476837127;-3587.579476837127;4.872309842;7363200.60336;1.137431233;7513605.391;;10.0;7513605.391
65;300128;ES0000012H58;ES0000012H58;Bond;KINGDOM OF SPAIN (EUR 1.450, 31-Oct-2071);31893.42356;25.63598008;0.0;0.0;0.0;26.68393993;331494.2137;720000.0;-761.3382309782377;-761.3382309782377;25.63598008;296980.348948;0.050182549;331494.2137;;10.0;331494.2137
66;300128;ES0000012K20;ES0000012K20;Bond;KINGDOM OF SPAIN (EUR 0.700, 30-Apr-2032);35861.61409;6.669732174;0.0;0.0;0.0;6.868250233;6903717.26;8000000.0;-4478.039500424112;-4478.039500424112;6.669732174;6713971.99108;1.045104611;6903717.26;;10.0;6903717.26
67;300128;ES0000012K46;ES0000012K46;Bond;KINGDOM OF SPAIN (EUR 1.900, 31-Oct-2052);121810.8837;18.97488832;0.0;0.0;0.0;19.74354175;2617401.096;4000000.0;-4581.508618281296;-4581.508618281296;18.97488832;2414511.50648;0.396229719;2617401.096;;10.0;2617401.096
68;300128;ES0000012L60;ES0000012L60;Bond;KINGDOM OF SPAIN (EUR 3.900, 30-Jul-2039);6226.399203;10.61358816;0.0;0.0;0.0;11.00782826;433094.1904;414000.0;-439.6027906901952;-439.6027906901952;10.61358816;414188.664628;0.065563046;433094.1904;;10.0;433094.1904
69;300128;ES0840609012;ES0840609012;Bond;CAIXABANK (EUR 5.250, Perpetual);138.0328358;0.947859678;0.0;0.0;0.0;0.959052327;1207369.565;1200000.0;-113.12469028345812;-113.12469028345812;0.947859678;1193475.077684;0.182775084;1207369.565;;3.0;1207369.565
70;300128;ES0840609020;ES0840609020;Bond;CAIXABANK (EUR 5.875, Perpetual);1282.275188;2.308774333;0.0;0.0;0.0;2.337181434;2071437.5;2000000.0;-464.8035831127408;-464.8035831127408;2.308774333;2013204.9134;0.313580177;2071437.5;;5.0;2071437.5
71;300128;ES0840609061;ES0840609061;Bond;CAIXABANK (EUR 6.250, Perpetual);3204.930055;5.764973781;0.0;0.0;0.0;5.856283939;805166.6667;800000.0;-431.6353978812642;-431.6353978812642;5.764973781;748720.48734;0.12188845;805166.6667;;6.0;805166.6667
72;300128;FI4000507231;FI4000507231;Bond;REPUBLIC OF FINLAND (EUR 0.125, 15-Sep-2031);9188.340567;6.257802632;0.0;0.0;0.0;6.430982161;2025183.116;2393000.0;-1234.7066943800303;-1234.7066943800303;6.257802632;1973067.4918799999;0.306578055;2025183.116;;10.0;2025183.116
73;300128;FI4000517677;FI4000517677;Bond;REPUBLIC OF FINLAND (EUR 0.500, 15-Apr-2043);36002.84149;16.3106033;0.0;0.0;0.0;16.87724904;1222049.041;2000000.0;-1858.8707137325532;-1858.8707137325532;16.3106033;1139670.11492;0.184997305;1222049.041;;9.0;1222049.041
74;300128;FI4000566294;FI4000566294;Bond;REPUBLIC OF FINLAND (EUR 2.950, 15-Apr-2055);31181.05409;18.4171125;0.0;0.0;0.0;19.07145396;663734.0063;723000.0;-1130.4151479623026;-1130.4151479623026;18.4171125;613785.22174;0.100477966;663734.0063;;9.0;663734.0063
75;300128;FR0010171975;FR0010171975;Bond;REPUBLIC OF FRANCE (EUR 4.000, 25-Apr-2055);170022.6855;16.60496717;0.0;0.0;0.0;17.28062587;4219562.599;4115200.0;-6471.426447071709;-6471.426447071709;16.60496717;3897283.4940400003;0.638769544;4219562.599;;10.0;4219562.599
76;300128;FR0010371401;FR0010371401;Bond;REPUBLIC OF FRANCE (EUR 4.000, 25-Oct-2038);90701.08092;10.24526991;0.0;0.0;0.0;10.61937633;6849735.616;6500000.0;-6685.081499563169;-6685.081499563169;10.24526991;6525041.856670001;1.036932714;6849735.616;;10.0;6849735.616
77;300128;FR0013067196;FR0013067196;Bond;SOC D'ETUDES PLACE FINAN (EUR 3.000, 8-Jun-2046);649.5522719;1.120125631;0.0;0.0;0.0;1.159766928;2748812.671;2700000.0;-303.61605606273775;-303.61605606273775;1.120125631;2710553.5991680003;0.416123182;2748812.671;;5.0;2748812.671
78;300128;FR0013154044;FR0013154044;Bond;REPUBLIC OF FRANCE (EUR 1.250, 25-May-2036);72869.49608;9.888794075;0.0;0.0;0.0;10.2372135;6431331.507;8000000.0;-6067.181218635252;-6067.181218635252;9.888794075;6135410.61996;0.973593494;6431331.507;;10.0;6431331.507
79;300128;FR0013257524;FR0013257524;Bond;REPUBLIC OF FRANCE (EUR 2.000, 25-May-2048);148860.9701;16.67814805;0.0;0.0;0.0;17.33407212;4214780.548;5800000.0;-6488.001042589064;-6488.001042589064;16.67814805;3890120.787475;0.638045623;4214780.548;;10.0;4214780.548
80;300128;FR0013259132;FR0013259132;Fund Unit;GROUPAMA AXIOM LEGACY - I;33431.0188;3.282306222;7.737839553780935;-403.1431899987434;0.0;3.408334474;21664803.9;20564968.7;-6571.629808419469;-9390.00466347575;4.689988881;20021379.37152979;3.279652332;21664618.24;;;21664618.24
81;300128;FR0013404969;FR0013404969;Bond;REPUBLIC OF FRANCE (EUR 1.500, 25-May-2050);207946.5512;18.57429095;0.0;0.0;0.0;19.31232418;4833822.117;7748500.0;-8206.68112141569;-8206.68112141569;18.57429095;4418301.15804;0.73175792;4833822.117;;10.0;4833822.117
82;300128;FR0013426368;FR0013426368;Bond;AEROPORT PARIS (EUR 1.125, 18-Jun-2034);13210.61024;8.352504684;0.0;0.0;0.0;8.654893237;1632310.137;2000000.0;-1294.4068180568838;-1294.4068180568838;8.352504684;1549722.9478200001;0.247103812;1632310.137;;7.0;1632310.137
83;300128;FR0013451507;FR0013451507;Bond;REPUBLIC OF FRANCE (EUR 0.000, 25-Nov-2029);23062.47609;4.534326261;0.0;0.0;0.0;4.65479459;9233451.71;10432100.0;-4098.946984145477;-4098.946984145477;4.534326261;9039814.843940001;1.397786524;9233451.71;;10.0;9233451.71
84;300128;FR0013455854;FR0013455854;Bond;LA MONDIALE (EUR 4.375, Perpetual);3726.469298;3.989077969;0.0;0.0;0.0;4.097537552;1952980.769;2000000.0;-740.730971588903;-740.730971588903;3.989077969;1856897.7025400002;0.295647856;1952980.769;;4.0;1952980.769
85;300128;FR0013460607;FR0013460607;Bond;BUREAU VERITAS SA (EUR 1.125, 18-Jan-2027);695.6899283;1.744901964;0.0;0.0;0.0;1.791431611;1463113.767;1500000.0;-252.61291995501094;-252.61291995501094;1.744901964;1447719.844248;0.221490378;1463113.767;;6.0;1463113.767
86;300128;FR0013461795;FR0013461795;Bond;LA BANQUE POSTALE SA (EUR 3.875, Perpetual);342.1250994;1.080321634;0.0;0.0;0.0;1.109450752;1994865.58;2000000.0;-212.64319972332208;-212.64319972332208;1.080321634;1968332.3283640002;0.301988499;1994865.58;;3.0;1994865.58
87;300128;FR0013476611;FR0013476611;Bond;BNP PARIBAS SA (EUR 1.125, 15-Jan-2032);581.3194816;1.723500831;0.0;0.0;0.0;1.783141709;1251005.137;1300000.0;-210.99727544771858;-210.99727544771858;1.723500831;1224236.575072;0.189380762;1251005.137;;7.0;1251005.137
88;300128;FR0013516549;FR0013516549;Bond;REPUBLIC OF FRANCE (EUR 0.000, 25-Nov-2030);24194.0649;5.49938034;0.0;0.0;0.0;5.654794634;6797723.6;7958000.0;-3643.15304993281;-3643.15304993281;5.49938034;6624661.006685;1.029058985;6797723.6;;10.0;6797723.6
89;300128;FR00140007L3;FR00140007L3;Bond;VEOLIA ENVIRONNEMENT (EUR 2.500, Perpetual);2980.162757;3.429185656;0.0;0.0;0.0;3.582417851;1912260.274;2000000.0;-616.906567074831;-616.906567074831;3.429185656;1798988.532439;0.28948347;1912260.274;;7.0;1912260.274
90;300128;FR0014000OZ2;FR0014000OZ2;Bond;SOCIETE GENERALE SA (EUR 1.000, 24-Nov-2030);199.3499721;0.630868859;0.0;0.0;0.0;0.652054796;1976958.904;2000000.0;-123.74428810316557;-123.74428810316557;0.630868859;1961489.8776160001;0.299277735;1976958.904;;7.0;1976958.904
91;300128;FR0014009HA0;FR0014009HA0;Bond;BNP PARIBAS SA (EUR 2.500, 31-Mar-2032);2000.670038;1.908823613;0.0;0.0;0.0;1.97538073;3630625.0;3700000.0;-676.5946768270007;-676.5946768270007;1.908823613;3544563.637096;0.549614473;3630625.0;;8.0;3630625.0
92;300128;FR001400DTA3;FR001400DTA3;Bond;SCHNEIDER ELECTRIC SE (EUR 3.500, 9-Nov-2032);8324.89225;6.408588551;0.0;0.0;0.0;6.61671225;1646218.301;1600000.0;-1013.6524837980511;-1013.6524837980511;6.408588551;1581709.41344;0.24920927;1646218.301;;6.0;1646218.301
93;300128;FR001400F0H3;FR001400F0H3;Bond;JC DECAUX SA (EUR 5.000, 11-Jan-2029);4773.70152;3.224765432;0.0;0.0;0.0;3.329835043;3418662.137;3200000.0;-1080.6227478004907;-1080.6227478004907;3.224765432;3351011.94362;0.517526925;3418662.137;;6.0;3418662.137
94;300128;FR001400FTH3;FR001400FTH3;Bond;REPUBLIC OF FRANCE (EUR 3.000, 25-May-2054);39895.79922;17.48289664;0.0;0.0;0.0;18.19208255;931347.3973;1100000.0;-1497.115681993505;-1497.115681993505;17.48289664;856331.5981449999;0.140990052;931347.3973;;10.0;931347.3973
95;300128;FR001400H7V7;FR001400H7V7;Bond;REPUBLIC OF FRANCE (EUR 3.000, 25-May-2033);95871.97916;6.937582303;0.0;0.0;0.0;7.1605619;16164471.23;16000000.0;-10853.322802395547;-10853.322802395547;6.937582303;15644243.669300001;2.44702423;16164471.23;;10.0;16164471.23
96;300128;FR001400H9B5;FR001400H9B5;Bond;BNP PARIBAS SA (EUR 4.250, 13-Apr-2031);8435.057147;4.319425774;0.0;0.0;0.0;4.469730235;3443156.164;3200000.0;-1444.0098286387904;-1444.0098286387904;4.319425774;3343059.712545;0.521234901;3443156.164;;7.0;3443156.164
97;300128;FR001400I7P8;FR001400I7P8;Bond;GROUPE BPCE SA (EUR 5.750, 1-Jun-2033);1456.243622;2.769179012;0.0;0.0;0.0;2.868368493;1333779.452;1200000.0;-356.62675805744135;-356.62675805744135;2.769179012;1287842.9184680001;0.201911376;1333779.452;;6.0;1333779.452
98;300128;FR001400M1X9;FR001400M1X9;Bond;SOCIETE GENERALE SA (EUR 6.500, 16-May-2044);19256.80764;6.31129475;0.0;0.0;0.0;6.625291652;3601605.479;3100000.0;-2093.5259436610404;-2093.5259436610404;6.31129475;3317110.0805599997;0.545221415;3601605.479;;7.0;3601605.479
99;300128;FR001400MLX3;FR001400MLX3;Bond;ILIAD SA (EUR 5.375, 15-Feb-2029);3613.179399;3.282491367;0.0;0.0;0.0;3.420192718;2509270.685;2400000.0;-777.7934568015044;-777.7934568015044;3.282491367;2369521.7133575003;0.379860626;2509270.685;;6.0;2509270.685
100;300128;FR001400O671;FR001400O671;Bond;GROUPE BPCE SA (EUR 4.875, 26-Feb-2036);3977.836196;5.045635092;0.0;0.0;0.0;5.264407588;1238289.041;1200000.0;-585.3866111553542;-585.3866111553542;5.045635092;1160184.199772;0.187455763;1238289.041;;6.0;1238289.041
101;300128;FR001400Q6Z9;FR001400Q6Z9;Bond;AIR FRANCE-KLM (EUR 4.625, 23-May-2029);4136.310411;3.456511952;0.0;0.0;0.0;3.591981529;2554450.192;2400000.0;-831.5714863504583;-831.5714863504583;3.456511952;2405811.1121799997;0.38670003;2554450.192;;6.0;2554450.192
102;300128;FR001400UM87;FR001400UM87;Bond;SOC D'ETUDES PLACE FINAN (EUR 6.000, Perpetual);4126.062049;6.860237419;0.0;0.0;0.0;7.075276504;698528.8462;700000.0;-438.63978979300487;-438.63978979300487;6.860237419;639394.474276;0.105745309;698528.8462;;4.0;698528.8462
103;300128;FR001400WK95;FR001400WK95;Bond;RENAULT S.A. (EUR 3.500, 17-Jan-2028);1578.814532;2.469520545;0.0;0.0;0.0;2.545605582;1830132.0;1800000.0;-445.25705195040854;-445.25705195040854;2.469520545;1803010.114056;0.277050655;1830132.0;;7.0;1830132.0
